RESOURCE,count,mean,std,normality_p_value,Normality,kruskal_p_value,KRUSKAL,LC_p_value,LCresult
STEP_052/EQP_210_6,520.0,7.625,1.5959214635811731,0.0,False,2.539372883573183e-49,False,1.0,DUMMY
STEP_052/EQP_214_1,76.0,7.394736842105263,2.257307820500169,0.0,False,2.539372883573183e-49,False,0.039872247995018276,DUMMY
STEP_052/EQP_214_2,18.0,8.222222222222221,1.1143742932064955,0.0,False,2.539372883573183e-49,False,1.0,DUMMY
STEP_052/EQP_214_5,605.0,7.674380165289256,1.2911138554308077,0.0,False,2.539372883573183e-49,False,1.0,DUMMY
STEP_052/EQP_214_6,1086.0,7.779005524861878,1.4268528502234015,0.0,False,2.539372883573183e-49,False,1.0,DUMMY
STEP_052/EQP_215_1,599.0,7.819699499165275,1.8281190627367672,0.0,False,2.539372883573183e-49,False,1.0,DUMMY
STEP_052/EQP_215_2,735.0,7.919727891156462,1.7123783775416717,0.0,False,2.539372883573183e-49,False,1.0,DUMMY
STEP_052/EQP_215_5,886.0,8.103837471783295,1.5818343612515444,0.0,False,2.539372883573183e-49,False,1.0,DUMMY
STEP_052/EQP_215_6,761.0,7.940867279894875,2.0099551669506637,0.0,False,2.539372883573183e-49,False,1.0,DUMMY
STEP_052/EQP_216_1,812.0,7.573891625615763,1.2760559334647226,0.0,False,2.539372883573183e-49,False,1.0,DUMMY
STEP_052/EQP_216_2,713.0,7.657784011220197,1.8941435832474471,0.0,False,2.539372883573183e-49,False,1.0,DUMMY
STEP_052/EQP_216_5,778.0,7.677377892030848,1.5397027287085205,0.0,False,2.539372883573183e-49,False,1.0,DUMMY
STEP_052/EQP_216_6,688.0,7.5726744186046515,1.7708484792172619,0.0,False,2.539372883573183e-49,False,1.0,DUMMY
STEP_052/EQP_218_1,19.0,7.631578947368421,0.6839855680567696,0.0,False,2.539372883573183e-49,False,1.0,DUMMY
STEP_052/EQP_218_2,5.0,7.4,0.8944271909999159,0.0,False,2.539372883573183e-49,False,1.0,DUMMY
STEP_053/EQP_197_1,443.0,7.794582392776523,1.525282406714335,0.0,False,1.7228079378708133e-56,False,1.0,DUMMY
STEP_053/EQP_197_2,519.0,7.976878612716763,1.2656148591586496,0.0,False,1.7228079378708133e-56,False,1.0,DUMMY
STEP_053/EQP_197_5,546.0,7.818681318681318,1.4005565411154863,0.0,False,1.7228079378708133e-56,False,1.0,DUMMY
STEP_053/EQP_197_6,548.0,7.771897810218978,1.5454640986495207,0.0,False,1.7228079378708133e-56,False,1.0,DUMMY
STEP_053/EQP_199_1,252.0,7.777777777777778,1.410766166844164,0.0,False,1.7228079378708133e-56,False,1.0,DUMMY
STEP_053/EQP_199_2,270.0,8.251851851851852,1.4593297770020623,0.0,False,1.7228079378708133e-56,False,1.879828200560846e-11,BOB
STEP_053/EQP_199_5,284.0,8.359154929577464,1.8296403295810142,0.0,False,1.7228079378708133e-56,False,1.5214811715232883e-17,BOB
STEP_053/EQP_199_6,366.0,7.795081967213115,1.5838492625289986,0.0,False,1.7228079378708133e-56,False,1.0,DUMMY
STEP_053/EQP_207_1,514.0,7.6498054474708175,1.2018220252596132,0.0,False,1.7228079378708133e-56,False,1.0,DUMMY
STEP_053/EQP_207_2,318.0,7.113207547169812,2.345493382211863,0.0,False,1.7228079378708133e-56,False,2.7418957135679318e-17,WOW
STEP_053/EQP_207_5,516.0,7.641472868217054,1.4856416224414282,0.0,False,1.7228079378708133e-56,False,1.0,DUMMY
STEP_053/EQP_207_6,476.0,7.5966386554621845,1.484342577743632,0.0,False,1.7228079378708133e-56,False,1.0,DUMMY
STEP_053/EQP_214_1,287.0,7.944250871080139,1.8746636191848909,0.0,False,1.7228079378708133e-56,False,1.0,DUMMY
STEP_053/EQP_214_2,335.0,7.307462686567164,2.724545417933418,0.0,False,1.7228079378708133e-56,False,2.1546268451833047e-06,DUMMY
STEP_053/EQP_214_5,752.0,7.644946808510638,1.6279028350332763,0.0,False,1.7228079378708133e-56,False,1.0,DUMMY
STEP_053/EQP_214_6,221.0,7.384615384615385,2.5462161697736483,0.0,False,1.7228079378708133e-56,False,1.0,DUMMY
STEP_053/EQP_215_1,580.0,7.775862068965517,1.6471370823831004,0.0,False,1.7228079378708133e-56,False,1.0,DUMMY
STEP_053/EQP_215_2,515.0,7.924271844660194,1.3920610101277158,0.0,False,1.7228079378708133e-56,False,1.0,DUMMY
STEP_053/EQP_215_5,514.0,8.070038910505836,1.4877528610226478,0.0,False,1.7228079378708133e-56,False,2.2346884894554175e-07,DUMMY
STEP_053/EQP_215_6,664.0,8.042168674698795,1.213808981264823,0.0,False,1.7228079378708133e-56,False,1.0,DUMMY
STEP_053/EQP_216_1,825.0,7.756363636363637,1.1700287788495942,0.0,False,1.7228079378708133e-56,False,1.0,DUMMY
STEP_053/EQP_216_2,854.0,7.7763466042154565,1.8959703678801065,0.0,False,1.7228079378708133e-56,False,1.0,DUMMY
STEP_053/EQP_216_5,908.0,7.6618942731277535,1.3161709614768378,0.0,False,1.7228079378708133e-56,False,1.0,DUMMY
STEP_053/EQP_216_6,735.0,7.658503401360544,1.6437829176329124,0.0,False,1.7228079378708133e-56,False,1.0,DUMMY
STEP_054/EQP_030_C,1.0,10.0,,0.0,False,2.3833338541365138e-15,False,0.05794691790998475,DUMMY
STEP_054/EQP_036_A,1164.0,7.737972508591065,1.6678337712420592,0.0,False,2.3833338541365138e-15,False,1.0,DUMMY
STEP_054/EQP_036_B,981.0,7.632008154943935,1.7496807125449474,0.0,False,2.3833338541365138e-15,False,1.0,DUMMY
STEP_054/EQP_036_C,697.0,7.985652797704447,1.7899209062251118,0.0,False,2.3833338541365138e-15,False,1.0,DUMMY
STEP_054/EQP_041_A,742.0,7.89622641509434,2.0542603877891823,0.0,False,2.3833338541365138e-15,False,1.0,DUMMY
STEP_054/EQP_041_B,1218.0,7.8119868637110015,1.6179826021101575,0.0,False,2.3833338541365138e-15,False,1.0,DUMMY
STEP_054/EQP_041_C,370.0,8.05945945945946,1.278010704235543,0.0,False,2.3833338541365138e-15,False,1.0,DUMMY
STEP_054/EQP_054_A,983.0,7.6225839267548325,1.1589458290402272,0.0,False,2.3833338541365138e-15,False,1.0,DUMMY
STEP_054/EQP_054_B,1347.0,7.707498144023757,1.7300667494241735,0.0,False,2.3833338541365138e-15,False,1.0,DUMMY
STEP_054/EQP_054_C,1241.0,7.775987107171636,1.2648232108371291,0.0,False,2.3833338541365138e-15,False,1.0,DUMMY
STEP_054/EQP_064_A,1207.0,7.782104391052195,1.7381900612210484,0.0,False,2.3833338541365138e-15,False,1.0,DUMMY
STEP_054/EQP_064_B,1201.0,7.818484596169858,1.4019122779157243,0.0,False,2.3833338541365138e-15,False,1.0,DUMMY
STEP_054/EQP_064_C,1084.0,7.677121771217712,1.6389174579311607,0.0,False,2.3833338541365138e-15,False,1.0,DUMMY
STEP_054/EQP_067_A,2.0,7.5,0.7071067811865476,0.0,False,2.3833338541365138e-15,False,0.38547093855381653,DUMMY
STEP_054/EQP_067_B,2.0,7.5,0.7071067811865476,0.0,False,2.3833338541365138e-15,False,1.0,DUMMY
STEP_054/EQP_067_C,2.0,8.5,2.1213203435596424,0.0,False,2.3833338541365138e-15,False,1.0,DUMMY
STEP_055/EQP_073_2,1.0,7.0,,2.559730205575761e-12,False,0.015517036475275081,False,0.20593185922724522,DUMMY
STEP_055/EQP_073_4,1.0,8.0,,1.3322676295501878e-15,False,0.015517036475275081,False,1.0,DUMMY
STEP_055/EQP_079_2,1014.0,7.678500986193294,1.267402580315871,0.0,False,0.015517036475275081,False,1.0,DUMMY
STEP_055/EQP_079_3,1064.0,7.718984962406015,1.8017908160068576,0.0,False,0.015517036475275081,False,1.0,DUMMY
STEP_055/EQP_079_4,1011.0,7.795252225519288,1.5300997219435015,0.0,False,0.015517036475275081,False,1.0,DUMMY
STEP_055/EQP_103_2,1047.0,7.777459407831901,1.8657494667509575,0.0,False,0.015517036475275081,False,1.0,DUMMY
STEP_055/EQP_103_3,935.0,7.828877005347594,1.513189804424323,0.0,False,0.015517036475275081,False,1.0,DUMMY
STEP_055/EQP_103_4,1126.0,7.719360568383659,1.5467005569876762,0.0,False,0.015517036475275081,False,1.0,DUMMY
STEP_055/EQP_105_2,15.0,8.0,1.133893419027682,0.0,False,0.015517036475275081,False,0.3036893667799003,DUMMY
STEP_055/EQP_105_3,1286.0,7.716951788491446,1.892226665005925,0.0,False,0.015517036475275081,False,1.0,DUMMY
STEP_055/EQP_105_4,1210.0,7.777685950413223,2.028987108241545,0.0,False,0.015517036475275081,False,1.0,DUMMY
STEP_055/EQP_108_2,1139.0,7.847234416154522,1.2960053498320872,0.0,False,0.015517036475275081,False,1.0,DUMMY
STEP_055/EQP_108_3,1023.0,7.7165200391006845,1.3960353463286053,0.0,False,0.015517036475275081,False,1.0,DUMMY
STEP_055/EQP_108_4,1370.0,7.858394160583941,1.3002580142768665,0.0,False,0.015517036475275081,False,1.0,DUMMY
STEP_056/EQP_268_A,3401.0,7.764481034989709,1.6749318958083375,0.0,False,1.9682078451558945e-14,False,1.0,DUMMY
STEP_056/EQP_268_B,1646.0,7.878493317132443,1.9683975343275562,0.0,False,1.9682078451558945e-14,False,1.0,DUMMY
STEP_056/EQP_268_C,2633.0,7.898214963919483,1.4005428835514335,0.0,False,1.9682078451558945e-14,False,5.574437469672191e-07,DUMMY
STEP_056/EQP_269_A,1894.0,7.674762407602957,1.4499309860406222,0.0,False,1.9682078451558945e-14,False,1.0,DUMMY
STEP_056/EQP_269_B,1054.0,7.614800759013283,1.944532136767249,0.0,False,1.9682078451558945e-14,False,0.002700248166823892,DUMMY
STEP_056/EQP_269_C,1614.0,7.664188351920694,1.272531608085951,0.0,False,1.9682078451558945e-14,False,1.0,DUMMY
STEP_057/EQP_127_2,1088.0,7.659007352941177,1.715370132046807,0.0,False,1.3450589850612003e-19,False,1.0,DUMMY
STEP_057/EQP_127_3,959.0,7.774765380604797,1.3009348341898603,0.0,False,1.3450589850612003e-19,False,1.0,DUMMY
STEP_057/EQP_127_4,1074.0,7.664804469273743,1.421879886911643,0.0,False,1.3450589850612003e-19,False,1.0,DUMMY
STEP_057/EQP_138_2,453.0,7.735099337748345,1.5459137691679639,0.0,False,1.3450589850612003e-19,False,1.0,DUMMY
STEP_057/EQP_138_3,397.0,7.979848866498741,1.3906603973426974,0.0,False,1.3450589850612003e-19,False,1.0,DUMMY
STEP_057/EQP_138_4,414.0,7.777777777777778,1.161900792541415,0.0,False,1.3450589850612003e-19,False,1.0,DUMMY
STEP_057/EQP_139_2,557.0,7.789946140035907,1.4157539227407283,0.0,False,1.3450589850612003e-19,False,1.0,DUMMY
STEP_057/EQP_139_3,548.0,7.788321167883212,1.1356329770823959,0.0,False,1.3450589850612003e-19,False,1.0,DUMMY
STEP_057/EQP_139_4,750.0,8.014666666666667,1.213430993198992,0.0,False,1.3450589850612003e-19,False,1.0,DUMMY
STEP_057/EQP_141_2,748.0,7.99331550802139,1.8681314453508275,0.0,False,1.3450589850612003e-19,False,1.0,DUMMY
STEP_057/EQP_141_3,1043.0,7.745925215723873,2.090943404470226,0.0,False,1.3450589850612003e-19,False,1.0,DUMMY
STEP_057/EQP_141_4,1053.0,7.577397910731244,1.7595319088566126,0.0,False,1.3450589850612003e-19,False,2.9450058220407513e-09,WOW
STEP_057/EQP_148_2,603.0,7.673300165837479,1.6598843836923967,0.0,False,1.3450589850612003e-19,False,1.0,DUMMY
STEP_057/EQP_148_3,742.0,7.688679245283019,1.7903191859737828,0.0,False,1.3450589850612003e-19,False,1.0,DUMMY
STEP_057/EQP_148_4,678.0,7.849557522123894,1.3239387027766627,0.0,False,1.3450589850612003e-19,False,1.0,DUMMY
STEP_057/EQP_163_2,314.0,7.691082802547771,2.043484957780347,0.0,False,1.3450589850612003e-19,False,1.0,DUMMY
STEP_057/EQP_163_3,385.0,7.732467532467532,1.9347723783029747,0.0,False,1.3450589850612003e-19,False,1.0,DUMMY
STEP_057/EQP_163_4,361.0,8.033240997229917,1.462115199171355,0.0,False,1.3450589850612003e-19,False,1.0,DUMMY
STEP_057/EQP_177_2,2.0,10.0,0.0,0.0,False,1.3450589850612003e-19,False,0.01308480215638418,DUMMY
STEP_057/EQP_178_2,29.0,7.689655172413793,1.003687781414906,0.0,False,1.3450589850612003e-19,False,1.0,DUMMY
STEP_057/EQP_178_3,28.0,7.607142857142857,0.956044540814478,0.0,False,1.3450589850612003e-19,False,0.1570493791431683,DUMMY
STEP_057/EQP_178_4,16.0,8.3125,1.3022416570411703,0.0,False,1.3450589850612003e-19,False,1.0,DUMMY
STEP_058/EQP_278_B,496.0,7.758064516129032,1.359565989820923,0.0,False,1.9393232119169624e-51,False,1.0,DUMMY
STEP_058/EQP_278_C,480.0,7.7125,1.9569078971033116,0.0,False,1.9393232119169624e-51,False,1.0,DUMMY
STEP_058/EQP_279_B,91.0,8.714285714285714,1.3847239138038727,0.0,False,1.9393232119169624e-51,False,1.2308171005622537e-10,BOB
STEP_058/EQP_279_C,88.0,7.931818181818182,1.1918830319978853,0.0,False,1.9393232119169624e-51,False,1.0,DUMMY
STEP_058/EQP_280_B,124.0,7.895161290322581,1.4472769406301003,0.0,False,1.9393232119169624e-51,False,1.0,DUMMY
STEP_058/EQP_280_C,366.0,8.1448087431694,1.4135597119368601,0.0,False,1.9393232119169624e-51,False,1.0,DUMMY
STEP_058/EQP_281_B,479.0,7.6054279749478075,1.8861008279492015,0.0,False,1.9393232119169624e-51,False,1.0,DUMMY
STEP_058/EQP_281_C,531.0,7.698681732580038,1.1391730509558944,0.0,False,1.9393232119169624e-51,False,1.0,DUMMY
STEP_058/EQP_282_B,146.0,8.068493150684931,1.1957253418140024,0.0,False,1.9393232119169624e-51,False,1.0,DUMMY
STEP_058/EQP_282_C,40.0,9.25,1.2959502997751031,0.0,False,1.9393232119169624e-51,False,1.0304933779237424e-10,BOB
STEP_058/EQP_283_B,207.0,7.57487922705314,2.093203718163007,0.0,False,1.9393232119169624e-51,False,0.125964679137391,DUMMY
STEP_058/EQP_283_C,784.0,7.744897959183674,1.3366718700449705,0.0,False,1.9393232119169624e-51,False,1.0,DUMMY
STEP_058/EQP_284_B,343.0,7.682215743440233,1.4083725376407552,0.0,False,1.9393232119169624e-51,False,1.0,DUMMY
STEP_058/EQP_284_C,423.0,7.817966903073286,1.2961695770082386,0.0,False,1.9393232119169624e-51,False,1.0,DUMMY
STEP_058/EQP_285_B,8.0,8.375,1.3024701806293193,0.0,False,1.9393232119169624e-51,False,0.11924032430044351,DUMMY
STEP_058/EQP_285_C,3.0,8.333333333333334,1.5275252316519468,0.0,False,1.9393232119169624e-51,False,1.0,DUMMY
STEP_058/EQP_286_B,570.0,8.192982456140351,1.9684559576827367,0.0,False,1.9393232119169624e-51,False,1.0,DUMMY
STEP_058/EQP_286_C,744.0,7.850806451612903,1.7052052035389647,0.0,False,1.9393232119169624e-51,False,1.0,DUMMY
STEP_058/EQP_287_B,1402.0,7.600570613409415,1.4643806913065927,0.0,False,1.9393232119169624e-51,False,1.0,DUMMY
STEP_058/EQP_287_C,1980.0,7.63989898989899,1.9488465875040193,0.0,False,1.9393232119169624e-51,False,1.0,DUMMY
STEP_058/EQP_288_B,331.0,8.0,1.114640858045426,0.0,False,1.9393232119169624e-51,False,1.0,DUMMY
STEP_058/EQP_288_C,825.0,7.8133333333333335,1.3234504280851271,0.0,False,1.9393232119169624e-51,False,1.0,DUMMY
STEP_058/EQP_289_B,507.0,8.003944773175542,1.3615209688883327,0.0,False,1.9393232119169624e-51,False,1.0,DUMMY
STEP_058/EQP_289_C,412.0,7.91747572815534,1.245130832548814,0.0,False,1.9393232119169624e-51,False,1.0,DUMMY
STEP_058/EQP_290_B,158.0,7.791139240506329,1.071065886561062,0.0,False,1.9393232119169624e-51,False,1.0,DUMMY
STEP_058/EQP_290_C,704.0,7.400568181818182,1.7989406447752199,0.0,False,1.9393232119169624e-51,False,2.8377359395901037e-12,WOW
STEP_059/EQP_127_2,17.0,7.705882352941177,0.8488746876271652,0.0,False,2.712237882878629e-30,False,1.0,DUMMY
STEP_059/EQP_127_3,17.0,7.352941176470588,0.6063390625908324,0.0,False,2.712237882878629e-30,False,0.04259741974326876,DUMMY
STEP_059/EQP_127_4,17.0,7.764705882352941,0.9034248560828037,0.0,False,2.712237882878629e-30,False,1.0,DUMMY
STEP_059/EQP_130_2,596.0,7.64261744966443,1.8042328925945808,0.0,False,2.712237882878629e-30,False,1.0,DUMMY
STEP_059/EQP_130_3,434.0,7.8271889400921655,1.7800791238265052,0.0,False,2.712237882878629e-30,False,1.0,DUMMY
STEP_059/EQP_130_4,325.0,7.667692307692308,1.5276371341634807,0.0,False,2.712237882878629e-30,False,1.0,DUMMY
STEP_059/EQP_138_2,297.0,7.784511784511785,1.2468998776001643,0.0,False,2.712237882878629e-30,False,1.0,DUMMY
STEP_059/EQP_138_3,278.0,7.679856115107913,1.292169130669391,0.0,False,2.712237882878629e-30,False,1.0,DUMMY
STEP_059/EQP_138_4,257.0,7.9221789883268485,1.293679919247043,0.0,False,2.712237882878629e-30,False,1.0,DUMMY
STEP_059/EQP_139_2,457.0,8.041575492341357,1.6384966269696852,0.0,False,2.712237882878629e-30,False,2.3883144240155157e-05,DUMMY
STEP_059/EQP_139_3,566.0,7.68374558303887,2.058606135255892,0.0,False,2.712237882878629e-30,False,1.0,DUMMY
STEP_059/EQP_139_4,284.0,7.700704225352113,1.822086579258582,0.0,False,2.712237882878629e-30,False,1.0,DUMMY
STEP_059/EQP_144_2,646.0,7.719814241486068,1.8326438637476061,0.0,False,2.712237882878629e-30,False,1.0,DUMMY
STEP_059/EQP_144_3,998.0,7.7374749498997994,1.437852808520628,0.0,False,2.712237882878629e-30,False,1.0,DUMMY
STEP_059/EQP_144_4,1013.0,7.547877591312932,2.035972914437092,0.0,False,2.712237882878629e-30,False,1.0,DUMMY
STEP_059/EQP_162_2,505.0,7.6118811881188115,1.3077369833425063,0.0,False,2.712237882878629e-30,False,1.0,DUMMY
STEP_059/EQP_162_3,279.0,7.634408602150538,1.2845368079043082,0.0,False,2.712237882878629e-30,False,1.0,DUMMY
STEP_059/EQP_162_4,435.0,7.554022988505747,1.1190438435978607,0.0,False,2.712237882878629e-30,False,1.0,DUMMY
STEP_059/EQP_163_2,161.0,7.60248447204969,2.324541629831541,0.0,False,2.712237882878629e-30,False,1.0,DUMMY
STEP_059/EQP_163_3,181.0,7.6740331491712706,2.2183176255405614,0.0,False,2.712237882878629e-30,False,1.0,DUMMY
STEP_059/EQP_163_4,169.0,7.899408284023669,1.1528689390582314,0.0,False,2.712237882878629e-30,False,1.0,DUMMY
STEP_059/EQP_176_2,454.0,7.795154185022026,1.181114581181137,0.0,False,2.712237882878629e-30,False,1.0,DUMMY
STEP_059/EQP_176_3,673.0,8.108469539375928,1.331331304037227,0.0,False,2.712237882878629e-30,False,1.9946531021073424e-09,BOB
STEP_059/EQP_176_4,699.0,8.02002861230329,1.4110288060290532,0.0,False,2.712237882878629e-30,False,1.0,DUMMY
STEP_059/EQP_177_2,188.0,7.808510638297872,1.521866260327998,0.0,False,2.712237882878629e-30,False,1.0,DUMMY
STEP_059/EQP_177_3,372.0,7.876344086021505,1.2420223356944318,0.0,False,2.712237882878629e-30,False,1.0,DUMMY
STEP_059/EQP_177_4,311.0,7.945337620578778,1.9724479138221664,0.0,False,2.712237882878629e-30,False,1.0,DUMMY
STEP_059/EQP_178_2,710.0,7.669014084507042,1.44148602501346,0.0,False,2.712237882878629e-30,False,1.0,DUMMY
STEP_059/EQP_178_3,188.0,8.345744680851064,2.247430613449728,0.0,False,2.712237882878629e-30,False,6.630720717520957e-14,BOB
STEP_059/EQP_178_4,715.0,7.732867132867133,1.3462145403924939,0.0,False,2.712237882878629e-30,False,1.0,DUMMY
STEP_060/EQP_295_A,26.0,8.807692307692308,1.442753777170054,0.0,False,5.947101222399822e-08,False,0.0003305541013395479,DUMMY
STEP_060/EQP_295_B,22.0,8.454545454545455,1.4712247158412501,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
STEP_060/EQP_295_C,24.0,8.666666666666666,1.3405601251996728,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
STEP_060/EQP_296_A,115.0,7.747826086956522,1.2899304908572888,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
STEP_060/EQP_296_B,118.0,7.805084745762712,1.0480627189449316,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
STEP_060/EQP_296_C,116.0,7.7844827586206895,1.4313631962923141,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
STEP_060/EQP_297_A,134.0,7.895522388059701,1.0638888567397469,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
STEP_060/EQP_297_B,124.0,7.814516129032258,1.1431445397508273,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
STEP_060/EQP_297_C,126.0,7.7936507936507935,1.4983588906131158,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
STEP_060/EQP_298_A,254.0,7.877952755905512,1.5312509229592397,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
STEP_060/EQP_298_B,247.0,7.866396761133603,2.1869820809573386,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
STEP_060/EQP_298_C,259.0,7.942084942084942,1.223369464009158,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
STEP_060/EQP_299_A,98.0,7.5,3.431960156450526,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
STEP_060/EQP_299_B,113.0,7.929203539823009,1.2153542558160622,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
STEP_060/EQP_299_C,139.0,7.884892086330935,1.173864771923499,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
STEP_060/EQP_300_A,71.0,7.690140845070423,1.0769208658521987,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
STEP_060/EQP_300_B,74.0,7.702702702702703,1.0031420463713376,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
STEP_060/EQP_300_C,66.0,7.909090909090909,1.2118298018003477,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
STEP_060/EQP_301_A,173.0,7.699421965317919,1.1919544781101385,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
STEP_060/EQP_301_B,162.0,7.734567901234568,1.038352791783942,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
STEP_060/EQP_301_C,164.0,7.530487804878049,2.85094706143233,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
STEP_060/EQP_302_A,140.0,7.564285714285714,1.45043141329969,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
STEP_060/EQP_302_B,99.0,7.707070707070707,1.0522330506635302,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
STEP_060/EQP_302_C,124.0,7.717741935483871,1.76488090697024,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
STEP_060/EQP_304_A,196.0,7.831632653061225,1.4736034284583508,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
STEP_060/EQP_304_B,223.0,7.887892376681615,1.6387719383253194,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
STEP_060/EQP_304_C,234.0,8.051282051282051,1.3606748757622227,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
STEP_060/EQP_305_A,229.0,7.860262008733624,2.2039919765744895,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
STEP_060/EQP_305_B,253.0,7.794466403162056,1.1361873255531973,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
STEP_060/EQP_305_C,238.0,7.907563025210084,1.1509790119218,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
STEP_060/EQP_306_A,46.0,8.217391304347826,1.3318832694640548,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
STEP_060/EQP_306_B,394.0,7.565989847715736,1.0098550823897832,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
STEP_060/EQP_306_C,391.0,7.703324808184143,1.1363297618044081,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
STEP_060/EQP_307_A,968.0,7.767561983471074,1.304950975667098,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
STEP_060/EQP_307_B,1032.0,7.719961240310077,1.6869639964057819,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
STEP_060/EQP_307_C,1057.0,7.843897824030274,1.3950817088610514,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
STEP_060/EQP_310_A,1258.0,7.736089030206677,1.420494820625728,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
STEP_060/EQP_310_B,1256.0,7.744426751592357,1.9399266810109403,0.0,False,5.947101222399822e-08,False,1.0,DUMMY
